,job_title,company,location,job_desc,skills
134,Design Leader - Software,Valeo," Chennai, Tamil Nadu, India ","About the job
Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.




Develop software requirements by gathering the project different stakeholders’ requirements, consolidating them and identifying any conflicting requirements 2- Participate in system and customer requirements analysis for new products. Responsible for system and customer requirements analysis for projects that have high reuse factor 3- Participate in high level design architecture definition for the new products. Responsible for high level design for the projects that have high reuse factor 4- Design complicated software component(s) based on defined high-level design 5- Integrate overall software components based on the project’s architecture. This can include travelling to customer site to ensure smooth delivery 6- Perform technical reviews on software component design, code, and component test, and integrate test strategy and plan 7- Present work progress continuously through active participation of daily & weekly project meetings (Internal and external with other Valeo sites) 8- Support and coach the team members proactively in their daily on-job tasks 9- Develop the work breakdown structure and contribute in the estimation of the different project’s activities 10- Develop and conduct technical trainings on the team and site level 11- Contribute effectively in the improvement of standard process, guidelines, checklists, and tools 12- Ensures the efficiency of the validation techniques and standards used by projects 13- Perform the responsibilities of the pervious technical level as per the projects need




Job:




R&D Design Leader




Organization:




GTSC Engineering Software Team CDA




Schedule:




Full time




Empoyee Status:




Regular




Job Type:




Permanent contract




Job Posting Date:




2023-02-20-08:00




Join Us !

Being part of our team, you will join:


one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development


More information on Valeo: https://www.valeo.com","['Checklists', 'High-Level Design', 'Interaction Design', 'Software Requirements', 'Technical Reviews', 'Test Strategy', 'User Experience (UX)', 'User Interface Design', 'User-centered Design', 'WBS']"
135,Sr. Systems Engineer - ReactJs(2-3 years) - Coimbatore,Infosys," Coimbatore, Tamil Nadu, India ","About the job
Primary skills:UI & Markup Languages->React JS (React redux/ React native)

A day in the life of an Infoscion

As part of the Infosys Delivery team, you will work on implementing designs, developing high quality programs and systems, partnering with our clients to ensure high quality deliverables.
You will create technical artifacts and be the first point of contact in responding to production issues and conducting any technical analysis to arrive at solutions
You will share your learnings from projects through knowledge management initiatives and leverage knowledge from other projects to drive high efficiency and effectiveness
You will be a key contributor to building efficient programs/systems and if you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!
Advanced conceptual understanding of at least one Programming Language
Advanced conceptual understanding of one database and one Operating System
Understanding of Software Engineering with practice in at least one project
Ability to contribute in medium to complex tasks independently
Exposure to Design Principles and ability to understand Design Specifications independently
Ability to run Test Cases and scenarios as per the plan
Ability to accept and respond to production issues and coordinate with stake holders
Good understanding of SDLC
Analytical abilities
Logical thinking
Awareness of latest technologies and trends","['Software Development', 'Critical Thinking', 'Databases', 'Design Specifications', 'Markup Languages', 'Programming', 'Programming Languages', 'Redux.js', 'Test Cases', 'User Interface Design']"
136,Sr. Systems Engineer - ReactJs(2-3 years) - Coimbatore,Infosys," Coimbatore, Tamil Nadu, India ","About the job
Primary skills:UI & Markup Languages->React JS (React redux/ React native)

A day in the life of an Infoscion

As part of the Infosys Delivery team, you will work on implementing designs, developing high quality programs and systems, partnering with our clients to ensure high quality deliverables.
You will create technical artifacts and be the first point of contact in responding to production issues and conducting any technical analysis to arrive at solutions
You will share your learnings from projects through knowledge management initiatives and leverage knowledge from other projects to drive high efficiency and effectiveness
You will be a key contributor to building efficient programs/systems and if you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!
Advanced conceptual understanding of at least one Programming Language
Advanced conceptual understanding of one database and one Operating System
Understanding of Software Engineering with practice in at least one project
Ability to contribute in medium to complex tasks independently
Exposure to Design Principles and ability to understand Design Specifications independently
Ability to run Test Cases and scenarios as per the plan
Ability to accept and respond to production issues and coordinate with stake holders
Good understanding of SDLC
Analytical abilities
Logical thinking
Awareness of latest technologies and trends","['Software Development', 'Critical Thinking', 'Databases', 'Design Specifications', 'Markup Languages', 'Programming', 'Programming Languages', 'Redux.js', 'Test Cases', 'User Interface Design']"
137,Sr. SW Engineer,Visa," Bengaluru East, Karnataka, India ","About the job
Company Description




Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.




When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.




Join Visa: A Network Working for Everyone.




Job Description




As a Senior Software Engineer, you will be part of our Verifi Product development team to play the role of a team lead to design and develop dispute resolution products and solutions in an agile development environment. You will work with highly talented colleagues, who will support and challenge you every day. You will be taking the driver seat in building full stack development of real-time dispute resolution services, REST services API, Container based services to highly functional, secure, scalable, and resilient real time and batching systems. You will work with different stake holders to gather requirements, design and develop solutions in a fast paced and highly dynamic environment. You will be responsible for creating and implementing best practices, finding areas of improvements, and coordinating multiple work streams. Unit testing, code reviewing, and regular check-ins for continuous integration is just part of your DNA. You will see the code written going to production in few days and used by huge customer base including Apple, Sony, PayPal, Airbnb, Chase, etc. If this sounds exciting, we would love to chat and tell you more about our work culture and environment.




This is a hybrid position. Hybrid employees can alternate time between both remote and office. Employees in hybrid roles are expected to work from the office two days a week, Tuesdays and Wednesdays with a general guidepost of being in the office 50% of the time based on business needs.




Qualifications




At Verifi, we expect Senior Software Engineers to do more than just writing code:




Design, document and implement new systems, as well as enhancements and modifications to existing software with code that complies with design specifications and meets security and Java best practices.
Interact with both business and technical stakeholders to deliver high quality products and services that meet business requirements and expectations while applying the latest available tools and technology
Have a passion for delivering zero defect code and be responsible for ensuring the team's deliverables meet or exceed business expectations
Identify opportunities for product innovation and strive for improvements to best practices, standards, and processes
Mentor junior developers to ensure deliverables are on time with good code quality
Coordinate Continuous Integration activities, testing automation frameworks and other related items in addition to contributing core product code
Present technical solutions, capabilities, considerations, and features in business terms.
Effectively communicate status, issues, and risks in a precise and timely manner




Additional Information




Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.","['Communication', 'Software Development', 'Test Automation', 'Back-End Web Development', 'Business Requirements', 'Cascading Style Sheets (CSS)', 'Design Specifications', 'Java', 'Programming', 'WSE']"
138,Sr. SW Engineer,Visa," Bengaluru East, Karnataka, India ","About the job
Company Description




Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.




When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.




Join Visa: A Network Working for Everyone.




Job Description




As a Senior Software Engineer, you will be part of our Verifi Product development team to play the role of a team lead to design and develop dispute resolution products and solutions in an agile development environment. You will work with highly talented colleagues, who will support and challenge you every day. You will be taking the driver seat in building full stack development of real-time dispute resolution services, REST services API, Container based services to highly functional, secure, scalable, and resilient real time and batching systems. You will work with different stake holders to gather requirements, design and develop solutions in a fast paced and highly dynamic environment. You will be responsible for creating and implementing best practices, finding areas of improvements, and coordinating multiple work streams. Unit testing, code reviewing, and regular check-ins for continuous integration is just part of your DNA. You will see the code written going to production in few days and used by huge customer base including Apple, Sony, PayPal, Airbnb, Chase, etc. If this sounds exciting, we would love to chat and tell you more about our work culture and environment.




This is a hybrid position. Hybrid employees can alternate time between both remote and office. Employees in hybrid roles are expected to work from the office two days a week, Tuesdays and Wednesdays with a general guidepost of being in the office 50% of the time based on business needs.




Qualifications




At Verifi, we expect Senior Software Engineers to do more than just writing code:




Design, document and implement new systems, as well as enhancements and modifications to existing software with code that complies with design specifications and meets security and Java best practices.
Interact with both business and technical stakeholders to deliver high quality products and services that meet business requirements and expectations while applying the latest available tools and technology
Have a passion for delivering zero defect code and be responsible for ensuring the team's deliverables meet or exceed business expectations
Identify opportunities for product innovation and strive for improvements to best practices, standards, and processes
Mentor junior developers to ensure deliverables are on time with good code quality
Coordinate Continuous Integration activities, testing automation frameworks and other related items in addition to contributing core product code
Present technical solutions, capabilities, considerations, and features in business terms.
Effectively communicate status, issues, and risks in a precise and timely manner




Additional Information




Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.","['Communication', 'Software Development', 'Test Automation', 'Back-End Web Development', 'Business Requirements', 'Cascading Style Sheets (CSS)', 'Design Specifications', 'Java', 'Programming', 'WSE']"
139,Senior Software Engineer,GE HealthCare," Bengaluru, Karnataka, India ","About the job
Job Description Summary

The Point of Care Ultrasound business develops traditional console as well as hand held ultrasound equipment, that is both cost effective and elegant. We are looking for an experienced senior software engineer for our hand held product development team. The incumbent will be a core member of the software team developing new features for new ultrasound products. We need a team player with strong communication skills, motivated to achieve results in a fast-paced environment.GE HealthCare is a leading global medical technology and digital solutions innovator. Our purpose is to create a world where healthcare has no limits. Unlock your ambition, turn ideas into world-changing realities, and join an organization where every voice makes a difference, and every difference builds a healthier world.

Job Description

Essential Responsibilities

You will be responsible for design and development (coding) of new features for ultrasound products, as part of a larger software team. The focus for this role will be to work on the new age SW Mobility platforms and develop the solutions for specific needs to our customers.

Other responsibilities include:

- Working with clinical and product marketing personnel to understand user needs, define software requirements, and develop proof of concept solutions

- Delivering high quality code that meets set coding and quality standards

- Participating in design and code reviews

- Demonstrate an understanding of Agile software development methods and drive the advancement of test automation within the organization's development methodology.

- Work closely with peers and engage with a global, fast paced technical design and development team to deliver tasks to meet product release goals.

- Collaborating with verification teams for appropriate testing of features developed

- Be aware of and comply with the GEHC Quality Manual, Quality Management System, Quality Management Policy, Quality Goals, and applicable laws and regulations as they apply to this job type/position

- Complete all planned Quality & Compliance training within the defined deadlines Qualifications/Requirements

Qualifications/Requirements

- Bachelor’s Degree in Computer Science or in “STEM” Majors (Science, Technology, Engineering and Math)

- Minimum of 8 years of professional experience in hands-on software development

- Strong understanding of object-oriented design, Expertise and hands-on experience in C++ required

- Experience in application development using Qt, QML on multi platform environments

- Experience with software development on mobile platforms (Android, iOS)

- Knowledge of issue tracking tools such as CA AgileCentral(formerly Rally) Jira, Bugzilla, etc

- Strong knowledge of Distributed Version Control Systems (Subversion, Github, Gitlab etc)

- Experience with tools to deliver high quality code - Coverity/SonarQube, Cppcheck/Valgrind, etc

Desired Characteristics

- Masters Degree in Computer Science / ""STEM"" / relevant IT field

- Understanding of medical devices/ medical software development

- Strong problem solving abilities and communication skills

- Self-starter, motivated and able to work with minimal supervision

- Ability to work with global cross functional teams, flexible to accommodate time zones as required

- Strong oral and written communication skills. Strong interpersonal and leadership skills. Ability to influence others and lead small teams.

- Effective problem identification and solution skills.

Our total rewards are designed to unlock your ambition by giving you the boost and flexibility you need to turn your ideas into world-changing realities. Our salary and benefits are everything you’d expect from an organization with global strength and scale, and you’ll be surrounded by career opportunities in a culture that fosters care, collaboration and support.

GE HealthCare is an Equal Opportunity Employer where inclusion matters. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.





Additional Information

Relocation Assistance Provided: Yes

","['Communication', 'Computer Science', 'Problem Solving', 'Software Development', 'Application Development', 'Code Review', 'Object Oriented Design', 'QML', 'Qt', 'Software Requirements']"
140,Senior Software Engineer,GE HealthCare," Bengaluru, Karnataka, India ","About the job
Job Description Summary

The Point of Care Ultrasound business develops traditional console as well as hand held ultrasound equipment, that is both cost effective and elegant. We are looking for an experienced senior software engineer for our hand held product development team. The incumbent will be a core member of the software team developing new features for new ultrasound products. We need a team player with strong communication skills, motivated to achieve results in a fast-paced environment.GE HealthCare is a leading global medical technology and digital solutions innovator. Our purpose is to create a world where healthcare has no limits. Unlock your ambition, turn ideas into world-changing realities, and join an organization where every voice makes a difference, and every difference builds a healthier world.

Job Description

Essential Responsibilities

You will be responsible for design and development (coding) of new features for ultrasound products, as part of a larger software team. The focus for this role will be to work on the new age SW Mobility platforms and develop the solutions for specific needs to our customers.

Other responsibilities include:

- Working with clinical and product marketing personnel to understand user needs, define software requirements, and develop proof of concept solutions

- Delivering high quality code that meets set coding and quality standards

- Participating in design and code reviews

- Demonstrate an understanding of Agile software development methods and drive the advancement of test automation within the organization's development methodology.

- Work closely with peers and engage with a global, fast paced technical design and development team to deliver tasks to meet product release goals.

- Collaborating with verification teams for appropriate testing of features developed

- Be aware of and comply with the GEHC Quality Manual, Quality Management System, Quality Management Policy, Quality Goals, and applicable laws and regulations as they apply to this job type/position

- Complete all planned Quality & Compliance training within the defined deadlines Qualifications/Requirements

Qualifications/Requirements

- Bachelor’s Degree in Computer Science or in “STEM” Majors (Science, Technology, Engineering and Math)

- Minimum of 8 years of professional experience in hands-on software development

- Strong understanding of object-oriented design, Expertise and hands-on experience in C++ required

- Experience in application development using Qt, QML on multi platform environments

- Experience with software development on mobile platforms (Android, iOS)

- Knowledge of issue tracking tools such as CA AgileCentral(formerly Rally) Jira, Bugzilla, etc

- Strong knowledge of Distributed Version Control Systems (Subversion, Github, Gitlab etc)

- Experience with tools to deliver high quality code - Coverity/SonarQube, Cppcheck/Valgrind, etc

Desired Characteristics

- Masters Degree in Computer Science / ""STEM"" / relevant IT field

- Understanding of medical devices/ medical software development

- Strong problem solving abilities and communication skills

- Self-starter, motivated and able to work with minimal supervision

- Ability to work with global cross functional teams, flexible to accommodate time zones as required

- Strong oral and written communication skills. Strong interpersonal and leadership skills. Ability to influence others and lead small teams.

- Effective problem identification and solution skills.

Our total rewards are designed to unlock your ambition by giving you the boost and flexibility you need to turn your ideas into world-changing realities. Our salary and benefits are everything you’d expect from an organization with global strength and scale, and you’ll be surrounded by career opportunities in a culture that fosters care, collaboration and support.

GE HealthCare is an Equal Opportunity Employer where inclusion matters. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.





Additional Information

Relocation Assistance Provided: Yes

","['Communication', 'Computer Science', 'Problem Solving', 'Software Development', 'Application Development', 'Code Review', 'Object Oriented Design', 'QML', 'Qt', 'Software Requirements']"
141,Lead I - Software Engineering,UST," Thiruvananthapuram, Kerala, India ","About the job
Job Description

SRE engineers are responsible for ensuring that the underlying infrastructure is running smoothly, and that systems and tools are working as expected. They also monitor critical applications and services to minimize downtime and ensure their availability.

8+ years of experience with being an SRE and DevOps engineer for a large-scale growing production system, including owning up system uptime, being on-call and incident handling (and service level objectives)
Experience with standard monitoring tools such as AppDynamics, ELK Stack Grafana, Prometheus, graphite, and standard cloud monitoring tools.
Ability to build, improve and design monitoring toolsets and software.
Experience taking an early-stage system, defining metrics to measure, alerts to configure - and using the tools above to set them up
Experience setting up monitoring for Kubernetes, databases, VMs, one on the cloud providers in a single common place
Experience managing or working with a first level Monitoring / Networking / SRE ops team is a plus
Strong systems software and networking experience, security software development
Experience in a Linux-based development environment and exposure to at least one cloud stack, e.g., GCP, Azure or AWS
Ability to automate repeatable processes and build tight full stack integration
Experience in one or more of the following : JAVA, Python or GO. Java is preferred
Development experience for operational automation
Experience with database systems, both SQL and NoSQL.
Exposure and experience in DevOps tools and monitoring tools and automation
Familiarity with change control processes and experience in change-controlled environments

Additional Comments

SRE engineers are responsible for ensuring that the underlying infrastructure is running smoothly, and that systems and tools are working as expected. They also monitor critical applications and services to minimize downtime and ensure their availability. 8+ years of experience with being an SRE and DevOps engineer for a large-scale growing production system, including owning up system uptime, being on-call and incident handling (and service level objectives) Experience with standard monitoring tools such as AppDynamics, ELK Stack Grafana, Prometheus, graphite, and standard cloud monitoring tools. Ability to build, improve and design monitoring toolsets and software. Experience taking an early-stage system, defining metrics to measure, alerts to configure - and using the tools above to set them up Experience setting up monitoring for Kubernetes, databases, VMs, one on the cloud providers in a single common place Experience managing or working with a first level Monitoring / Networking / SRE ops team is a plus Strong systems software and networking experience, security software development Experience in a Linux-based development environment and exposure to at least one cloud stack, e.g., GCP, Azure or AWS Ability to automate repeatable processes and build tight full stack integration Experience in one or more of the following : JAVA, Python or GO. Java is preferred Development experience for operational automation Experience with database systems, both SQL and NoSQL. Exposure and experience in DevOps tools and monitoring tools and automation Familiarity with change control processes and experience in change-controlled environments","['AppDynamics', 'Change Control', 'Database Systems', 'DevOps', 'Graphite', 'Incident Handling', 'NoSQL', 'Service Levels', 'Site Reliability Engineering', 'Uptime']"
142,Design Leader - Software,Valeo," Chennai, Tamil Nadu, India ","About the job
Valeo ist ein globales Technologieunternehmen, das innovative Lösungen entwickelt, um die Mobilität neu zu erfinden. Wir sind ein Partner von Automobilherstellern und Akteuren der neuen Mobilität weltweit. Unsere Vision? Eine grünere und sicherere Mobilität zu erfinden, dank Lösungen, die sich auf intuitives Fahren und die Reduzierung von CO2-Emissionen konzentrieren. Wir sind führend in unseren Geschäftsbereichen und werden als eines der weltweit größten innovativen Unternehmen anerkannt.




Develop software requirements by gathering the project different stakeholders’ requirements, consolidating them and identifying any conflicting requirements 2- Participate in system and customer requirements analysis for new products. Responsible for system and customer requirements analysis for projects that have high reuse factor 3- Participate in high level design architecture definition for the new products. Responsible for high level design for the projects that have high reuse factor 4- Design complicated software component(s) based on defined high-level design 5- Integrate overall software components based on the project’s architecture. This can include travelling to customer site to ensure smooth delivery 6- Perform technical reviews on software component design, code, and component test, and integrate test strategy and plan 7- Present work progress continuously through active participation of daily & weekly project meetings (Internal and external with other Valeo sites) 8- Support and coach the team members proactively in their daily on-job tasks 9- Develop the work breakdown structure and contribute in the estimation of the different project’s activities 10- Develop and conduct technical trainings on the team and site level 11- Contribute effectively in the improvement of standard process, guidelines, checklists, and tools 12- Ensures the efficiency of the validation techniques and standards used by projects 13- Perform the responsibilities of the pervious technical level as per the projects need




Job




R&D Design Leader




Organization




GTSC Engineering Software Team CDA




Schedule




Vollzeit




Empoyee Status




Unbefristet




Job Type




Permanent contract




Job Posting Date




2023-02-20-08:00




Join Us !

Being Part Of Our Team, You Will Join

one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development

More information on Valeo: https://www.valeo.com","['Carbon Emissions', 'Checklists', 'High-Level Design', 'Interaction Design', 'Level Design', 'Mathematical Analysis', 'Software Requirements', 'Technical Reviews', 'Test Strategy', 'User Experience (UX)']"
143,Senior Software Development Engineer in Test,S&P Global," Ahmedabad, Gujarat, India ","About the job
Segment: S&P Global Corporate

The Role: Senior Software Development Engineer in Test

The Team

The Quality Engineering team works in partnership with other Technology Functions and the Business to ensure quality delivery of our products. The team works in an Agile environment and is located globally. The team is independent in driving all decisions and is responsible for continuously improving customer experience, revenue growth and operations enablement through quick turn-around of development of our products with high quality.

The Impact

As a Senior SDET , you achieve Individual objectives and contribute to the achievement of team objectives. you will make a significant contribution in building automation/performance solutions to test applications across API/Services/ Web/Windows/Mobile platforms and framing efficient data comparison methods. Your challenge will be reducing the “time to market” for products without compromising quality, by leveraging automation and innovation. You will use a wide range of technologies and have the opportunity to interact with different internal teams.

What’s In It For You

Working with a team of highly skilled, ambitious and result-oriented professionals.
Drive the testing initiatives including supporting Automation strategy. This is the place to enhance your Testing skills while adding value to the business.
As an experienced member of the team, you will have the opportunity to own and drive a project end to end and collaborate with developers, business analysts and product managers who are experts in their domain which can help you to build multiple skillset
Using a wide range of cutting-edge technology to innovate while testing.
An ever-challenging environment to hone your existing skills in Automation, Performance, service layer testing, SQL scripting etc.
A great opportunity to think and execute like a developer while performing the role of QA.
Being a part of an organization which values ‘Culture of Urgency’ and ‘Shift Left’ approaches.
A plenty of skill building, knowledge sharing, and innovation opportunities.
Building a fulfilling career with a global financial technology company.

Responsibilities

Develop automation/performance scripts that meet organization standards and build reliable automated regression suites
Design and develop test plans, test cases based upon functional and design specifications, execute test cases and analyze and report test results to the teams
Work in partnership with the development teams to deliver business functionality on time with required quality that meets the acceptance criteria
Focus on building efficient solutions for Web, Services/APIs, Database and mobile testing requirements.
Participate in internal/cross team meetings, project scoping, functional reviews, test specifications, technical reviews for assigned projects in an Agile environment
Participate actively in functional, system and regression testing activities
Capture quality assurance data and metrics to provide insights and conclusions
Estimate and perform risk analysis for quality delivery
Creating strategies to mitigate those risks and take necessary measures to control the risks.
Communicating or creating awareness to all the stake holders for the various risks Understand & review the current risks and escalate.
Challenge yourself continuously to move towards automation for all daily works and help others in the automation.
Create milestones for yearly improvement projects and set. Work with the development team to ensure that the quality engineers get apt support like automation hooks or debug builds wherever and whenever possible

What We’re Looking For

5-8 years of experience in software testing or development with understanding of testing, coding and debugging procedures
Experience in programming using C# /Python/Java or other languages( Preferably Java)
Experience in design and development of automated tests using automation tools (e.g. Selenium, Appium) with exposure in testing across the application layers (UI/Service/Data layers)
Experience in advising team to identify automatable test cases at different layers (UI, Services and Data layer tests). Ability to working with developers to build automation/performance friendly code is a plus.
Experience in SQL/PL-SQL, writing queries and RDBMS
Understanding of Behavior Driven Development (BDD) practices and experience in Agile methodology is a plus
Knowledge of testing in CI, DevOps, rolling deployment/upgrade model is a plus
Knowledge of developing Test Plans and Test Cases, engage in Exploratory Testing, creating and maintaining Defect Reports
Exposure to performance testing tools like HP LoadRunner/Performance Center/StormRunner, JMeter is a plus.
Strong communication skills and ability to produce clear, concise and detailed documentation
Excellent problem solving, analytical and technical troubleshooting skills
Bachelor's or higher qualification in Computer Science, Information Systems or equivalent is preferred

Grade: 10A

The Location: Hyderabad/Gurgaon/Ahmedabad

About Company Statement

S&P Global delivers essential intelligence that powers decision making. We provide the world’s leading organizations with the right data, connected technologies and expertise they need to move ahead. As part of our team, you’ll help solve complex challenges that equip businesses, governments and individuals with the knowledge to adapt to a changing economic landscape.

S&P Global Engineering Solutions solves for tomorrow’s challenges today by transforming workflows and end-user experiences with data, insights and technology.

Equal Opportunity Employer

S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person. 

US Candidates Only: The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.

IFTECH202.1 - Middle Professional Tier I (EEO Job Group)

Job ID: 275551

Posted On: 2022-07-13

Location: Hyderabad, Telangana, India","['Communication', 'Software Development', 'Software Testing', 'Debugging', 'Mobile Testing', 'PL/SQL', 'Programming Languages', 'RDBMS', 'SQL', 'Technical Reviews']"
144,"Sr. Engineer II,SW",HARMAN International," Bengaluru, Karnataka, India ","About the job
Job Responsibilities:




Design and develop scalable, maintainable, well mannered (CPU, memory, disk, power, network) automotive grade Linux applications with C, C++ for embedded platforms
Understand business requirements, associate them with agile entities (stories/tasks) for planning and execution
Enable platform for research and development of POCs and product demonstrations for Telmatics Use Cases
Build and grow technical expertise across Telematics domains




Basic Qualifications:
Masters/Bachelors degree in electrical, communications, computer engineering or a similar discipline
Should have 5 to 7 years of overall experience.
Hands on working experience with Linux on an embedded platform
Adept at designing and developing reusable and scalable C, C++ code.
Proficient understanding of STL (Standard Template Library): containers and algorithms.
Good understanding of
Linux Inter Process Communication mechanisms (sockets, message queues, shared memory)
Concepts and techniques for Multithreaded applications
Working experience with
Industry standard version control systems like GIT, Gerrit, Perforce
Gtest based C++ unit test framework.
Open Embedded, bitbake package management
Excellent troubleshooting and debugging skills
Good written and oral communication skills to collaborate with teams across geographies




Preferred Qualifications & Desired Competencies:




Prior hands-on experience with embedded software development for Automotive Products is a strong plus




Willingness to work across technical domains and explore new technologies","['Communication', 'Business Requirements', 'C (Programming Language)', 'C++', 'Debugging', 'Linux', 'Oral Communication', 'Standard Template Library (STL)', 'Troubleshooting', 'Unit Testing']"
145,Software Engineer,ServiceNow," Hyderabad, Telangana, India ","About the job
Company Description




At ServiceNow, our technology makes the world work for everyone, and our people make it possible. We move fast because the world can’t wait, and we innovate in ways no one else can for our customers and communities. By joining ServiceNow, you are part of an ambitious team of change makers who have a restless curiosity and a drive for ingenuity. We know that your best work happens when you live your best life and share your unique talents, so we do everything we can to make that possible. We dream big together, supporting each other to make our individual and collective dreams come true. The future is ours, and it starts with you.




With more than 7,400+ customers, we serve approximately 80% of the Fortune 500, and we're proud to be one of FORTUNE's 100 Best Companies to Work For® and World's Most Admired Companies® 2022.




Learn more on Life at Now blog and hear from our employees about their experiences working at ServiceNow.




Unsure if you meet all the qualifications of a job description but are deeply excited about the role? We still encourage you to apply! At ServiceNow, we are committed to creating an inclusive environment where all voices are heard, valued, and respected. We welcome all candidates, including individuals from non-traditional, varied backgrounds, that might not come from a typical path connected to this role. We believe skills and experience are transferrable, and the desire to dream big makes for great candidates.




Job Description




What you get to do in this role:  




Build high-quality, clean, scalable and reusable code by enforcing best practices around software engineering architecture and processes (Code Reviews, Unit testing, etc.)
Work with the product owners to understand detailed requirements and own your code from design, implementation, test automation and delivery of high-quality product to our users.
Design software that is simple to use to allow customers to extend and customize the functionality to meet their specific needs
Help design and implement new products and features while also enhancing the existing product suite




Qualifications




To be successful in this role you have:




0-2+ years of experience with Java or a similar OO language
Passion for JavaScript and the Web as a platform, reusability, and componentization
Experience with data structures, algorithms, object-oriented design, design patterns, and performance/scale considerations
Experience with any of the modern UI frameworks like Angular, React or Vue
Analytical and design skills
Working knowledge and ability to use tools to assist with daily tasks (IDE, debugger, build tools, source control, ServiceNow instances, profilers, system administration/Unix tools)




FD21




Additional Information




ServiceNow is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, sex, sexual orientation, national origin or nationality, ancestry, age, disability, gender identity or expression, marital status, veteran status or any other category protected by law.




At ServiceNow, we lead with flexibility and trust in our distributed world of work. Click here to learn about our work personas: flexible, remote and required-in-office.




If you require a reasonable accommodation to complete any part of the application process, or are limited in the ability or unable to access or use this online application process and need an alternative method for applying, you may contact us at talent.acquisition@servicenow.com for assistance.




For positions requiring access to technical data subject to export control regulations, including Export Administration Regulations (EAR), ServiceNow may have to obtain export licensing approval from the U.S. Government for certain individuals. All employment is contingent upon ServiceNow obtaining any export license or other approval that may be required by the U.S. Government.




Please Note: Fraudulent job postings/job scams are increasingly common. Click here to learn what to watch out for and how to protect yourself. All genuine ServiceNow job postings can be found through the ServiceNow Careers site.




From Fortune. © 2022 Fortune Media IP Limited All rights reserved. Used under license.




Fortune and Fortune Media IP Limited are not affiliated with, and do not endorse products or services of, ServiceNow.","['Analytical Skills', 'Test Automation', 'Algorithms', 'Angular', 'Back-End Web Development', 'Data Structures', 'Front-End Development', 'Java', 'Object Oriented Design', 'Programming']"
